server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_20,21:15:30,21:16:00,18037.27,193.52,Possible DDoS
server_17,21:19:30,21:20:00,15175.38,195.39,Possible DDoS
server_20,21:20:50,21:21:20,856.56,8412.21,Disk thrash suspected
server_15,21:25:00,21:25:30,18283.05,4038.22,Network flood + Disk thrash suspected
server_6,21:27:20,21:27:50,6867.46,7009.62,Network flood + Disk thrash suspected
server_20,21:32:00,21:32:30,13743.09,110.26,Possible DDoS
server_1,21:34:10,21:34:40,19648.08,187.15,Possible DDoS
server_16,21:35:40,21:36:10,8213.18,5800.39,Network flood + Disk thrash suspected
server_6,21:40:00,21:40:30,15188.25,186.93,Possible DDoS
server_11,21:40:10,21:40:40,6035.65,157.47,Possible DDoS
server_20,21:40:40,21:41:10,3760.37,9485.86,Normal
server_2,21:41:10,21:41:40,19140.23,187.59,Possible DDoS
server_8,21:43:10,21:43:40,886.14,112.41,Normal
server_5,21:43:10,21:43:40,952.51,6165.53,Disk thrash suspected
server_18,21:46:40,21:47:10,2772.73,1460.06,Normal
server_10,21:46:40,21:47:10,13058.41,90.68,Possible DDoS
server_7,21:47:10,21:47:40,936.36,171.89,Normal
server_7,21:48:50,21:49:20,8534.14,1605.78,Possible DDoS
server_2,21:48:50,21:49:20,618.91,9754.61,Disk thrash suspected
server_1,21:50:10,21:50:40,4334.02,761.94,Normal
server_11,21:51:00,21:51:30,974.34,3255.36,Disk thrash suspected
server_20,21:52:30,21:53:00,941.27,8916.95,Disk thrash suspected
server_1,21:52:40,21:53:10,4883.12,3702.12,Normal
server_20,21:53:30,21:54:00,1804.82,4112.92,Normal
server_15,21:56:20,21:56:50,2608.39,1658.58,Normal
server_20,22:06:00,22:06:30,3002.43,1409.48,Normal
server_5,22:07:20,22:07:50,4764.62,9863.2,Normal
server_5,22:09:00,22:09:30,1794.91,6463.45,Normal
server_15,22:11:30,22:12:00,7643.03,7139.97,Network flood + Disk thrash suspected
server_20,22:11:40,22:12:10,8324.04,123.66,Possible DDoS
server_17,22:12:10,22:12:40,19304.51,146.52,Possible DDoS
server_1,22:14:50,22:15:20,11378.92,199.5,Possible DDoS
server_19,22:18:20,22:18:50,10107.26,115.22,Possible DDoS
server_8,22:19:50,22:20:20,19500.34,92.59,Possible DDoS
server_18,22:21:10,22:21:40,18148.94,1541.68,Possible DDoS
server_8,22:22:20,22:22:50,16779.18,109.32,Possible DDoS
server_18,22:23:20,22:23:50,5941.57,9469.71,Network flood + Disk thrash suspected
server_14,22:23:20,22:23:50,580.11,166.06,Normal
server_7,22:24:00,22:24:30,864.57,7895.95,Disk thrash suspected
server_2,22:24:10,22:24:40,1947.57,1112.26,Normal
server_6,22:24:40,22:25:10,15451.8,129.51,Possible DDoS
server_2,22:29:20,22:29:50,19817.26,3582.47,Network flood + Disk thrash suspected
server_16,22:30:20,22:30:50,15077.12,173.36,Possible DDoS
server_20,22:31:40,22:32:10,6779.66,1462.53,Possible DDoS
server_15,22:33:50,22:34:20,970.3,9199.5,Disk thrash suspected
server_18,22:34:20,22:34:50,1747.4,1931.97,Normal
server_5,22:36:40,22:37:10,2962.63,1666.45,Normal
server_15,22:41:20,22:41:50,866.1,8018.96,Disk thrash suspected
server_14,22:42:10,22:42:40,12548.44,763.97,Possible DDoS
server_13,22:42:10,22:42:40,3209.28,7612.76,Normal
server_9,22:42:10,22:42:40,8893.83,114.26,Possible DDoS
server_8,22:44:40,22:45:10,3399.82,3064.61,Normal
server_15,22:45:50,22:46:20,940.75,8029.23,Disk thrash suspected
server_8,22:45:50,22:46:20,1294.22,1332.68,Normal
server_19,22:46:30,22:47:00,4588.3,8298.28,Normal
server_20,22:47:00,22:47:30,14586.07,8658.48,Network flood + Disk thrash suspected
server_1,22:50:40,22:51:10,1095.81,6919.59,Disk thrash suspected
server_2,22:50:40,22:51:10,14940.73,130.9,Possible DDoS
server_12,22:51:10,22:51:40,18795.63,1232.18,Possible DDoS
server_19,22:51:30,22:52:00,986.97,4478.79,Disk thrash suspected
server_8,22:51:30,22:52:00,16295.48,161.81,Possible DDoS
server_12,20:57:20,20:57:50,15192.6,9120.19,Network flood + Disk thrash suspected
server_12,20:58:10,20:58:40,1068.62,121.32,Normal
server_4,20:58:10,20:58:40,7813.64,3377.22,Network flood + Disk thrash suspected
server_1,20:58:30,20:59:00,915.82,7060.14,Disk thrash suspected
server_7,20:58:40,20:59:10,898.35,73.14,Normal
server_11,20:59:00,20:59:30,834.13,112.95,Normal
server_7,21:01:40,21:02:10,13823.75,6476.0,Network flood + Disk thrash suspected
server_17,21:02:50,21:03:20,3062.62,7208.81,Normal
server_11,21:04:20,21:04:50,1026.25,8217.63,Disk thrash suspected
server_20,21:05:20,21:05:50,3788.01,6118.85,Normal
server_16,21:05:50,21:06:20,685.62,6644.2,Disk thrash suspected
server_8,21:06:10,21:06:40,14670.78,9965.98,Network flood + Disk thrash suspected
server_9,21:06:50,21:07:20,14312.55,1834.1,Network flood + Disk thrash suspected
server_6,21:08:50,21:09:20,16931.09,5637.74,Network flood + Disk thrash suspected
server_19,21:09:30,21:10:00,934.21,181.31,Normal
server_16,21:10:00,21:10:30,5221.72,8556.42,Normal
server_17,21:10:40,21:11:10,19043.73,6895.58,Network flood + Disk thrash suspected
server_15,21:14:00,21:14:30,10182.04,8838.52,Network flood + Disk thrash suspected
server_7,21:15:50,21:16:20,10987.5,4200.67,Network flood + Disk thrash suspected
server_6,21:16:00,21:16:30,13259.83,1346.03,Possible DDoS
server_17,21:16:10,21:16:40,12596.47,6918.06,Network flood + Disk thrash suspected
server_11,21:18:50,21:19:20,924.7,6916.0,Disk thrash suspected
server_10,21:21:00,21:21:30,19259.06,4044.6,Network flood + Disk thrash suspected
server_14,21:21:10,21:21:40,954.8,9015.87,Disk thrash suspected
server_17,21:21:30,21:22:00,7970.67,3240.44,Network flood + Disk thrash suspected
server_14,21:24:10,21:24:40,19755.0,1824.91,Network flood + Disk thrash suspected
server_14,21:24:40,21:25:10,4700.65,6898.83,Normal
server_3,21:24:50,21:25:20,3592.85,3558.5,Normal
server_15,21:28:10,21:28:40,12085.72,122.22,Possible DDoS
server_12,21:30:40,21:31:10,568.29,4110.6,Disk thrash suspected
server_14,21:32:00,21:32:30,9017.74,76.91,Possible DDoS
server_16,21:34:50,21:35:20,2887.7,1183.65,Normal
server_13,21:36:40,21:37:10,8779.58,6790.32,Network flood + Disk thrash suspected
server_12,21:38:30,21:39:00,943.58,6440.1,Disk thrash suspected
server_19,21:38:40,21:39:10,856.35,116.57,Normal
server_12,21:39:50,21:40:20,6431.76,109.93,Possible DDoS
server_20,21:40:30,21:41:00,997.78,9485.86,Disk thrash suspected
server_10,21:41:50,21:42:20,929.3,3026.16,Disk thrash suspected
server_1,21:42:00,21:42:30,11203.69,9647.96,Network flood + Disk thrash suspected
server_16,21:44:50,21:45:20,905.26,6859.34,Disk thrash suspected
server_14,21:45:40,21:46:10,19328.62,151.83,Possible DDoS
server_14,21:48:00,21:48:30,13298.53,8272.1,Network flood + Disk thrash suspected
server_4,21:48:20,21:48:50,11434.52,9844.23,Network flood + Disk thrash suspected
server_13,21:49:40,21:50:10,1837.79,897.9,Normal
server_12,21:54:10,21:54:40,2102.69,9223.81,Normal
server_5,21:55:00,21:55:30,914.77,8902.63,Disk thrash suspected
server_3,21:59:40,22:00:10,2614.34,5645.29,Normal
server_13,22:02:20,22:02:50,11536.91,7181.97,Network flood + Disk thrash suspected
server_17,22:04:30,22:05:00,19801.85,146.42,Possible DDoS
server_6,22:04:30,22:05:00,1301.18,703.76,Normal
server_2,22:05:30,22:06:00,18625.2,183.71,Possible DDoS
server_10,22:06:40,22:07:10,15739.26,687.76,Possible DDoS
server_11,22:07:00,22:07:30,2670.56,1405.78,Normal
server_11,22:08:30,22:09:00,825.36,66.8,Normal
server_18,22:11:10,22:11:40,1091.5,7295.36,Disk thrash suspected
server_17,22:11:20,22:11:50,10800.24,7560.41,Network flood + Disk thrash suspected
server_1,22:11:50,22:12:20,3329.52,1174.24,Normal
server_1,22:12:00,22:12:30,2109.6,1058.29,Normal
server_18,22:14:00,22:14:30,1984.67,814.03,Normal
server_5,22:15:00,22:15:30,17075.04,1997.18,Network flood + Disk thrash suspected
server_14,22:16:20,22:16:50,19637.04,1953.07,Network flood + Disk thrash suspected
server_1,22:16:40,22:17:10,1816.21,9101.9,Normal
server_17,22:19:00,22:19:30,1007.46,125.93,Normal
server_8,22:19:20,22:19:50,17469.07,7783.57,Network flood + Disk thrash suspected
server_2,22:21:10,22:21:40,899.45,5412.65,Disk thrash suspected
server_12,22:24:20,22:24:50,15037.98,1682.55,Possible DDoS
server_9,22:25:20,22:25:50,960.72,8753.26,Disk thrash suspected
server_1,22:26:10,22:26:40,903.72,8770.25,Disk thrash suspected
server_5,22:28:40,22:29:10,2771.12,8028.06,Normal
server_19,22:29:20,22:29:50,10706.45,4590.79,Network flood + Disk thrash suspected
server_19,22:30:20,22:30:50,11000.25,186.88,Possible DDoS
server_15,22:33:00,22:33:30,2268.1,1190.04,Normal
server_11,22:33:10,22:33:40,11512.59,4914.33,Network flood + Disk thrash suspected
server_16,22:36:30,22:37:00,2194.25,7612.29,Normal
server_11,22:38:40,22:39:10,3923.53,1651.99,Normal
server_12,22:39:30,22:40:00,15965.28,148.14,Possible DDoS
server_13,22:40:20,22:40:50,800.0,7021.98,Disk thrash suspected
server_5,22:45:40,22:46:10,950.2,8696.6,Disk thrash suspected
server_9,22:45:50,22:46:20,973.24,126.31,Normal
server_10,22:45:50,22:46:20,1713.84,3431.14,Disk thrash suspected
server_7,22:48:20,22:48:50,7039.96,7795.52,Network flood + Disk thrash suspected
server_16,22:48:30,22:49:00,17250.87,3763.38,Network flood + Disk thrash suspected
server_19,22:48:40,22:49:10,5742.73,3340.32,Network flood + Disk thrash suspected
server_18,20:54:20,20:54:50,10901.71,1884.14,Network flood + Disk thrash suspected
server_10,20:54:50,20:55:20,18319.2,9758.68,Network flood + Disk thrash suspected
server_4,20:55:30,20:56:00,17320.44,137.63,Possible DDoS
server_10,20:58:30,20:59:00,4324.88,9381.75,Normal
server_10,20:59:50,21:00:20,4989.48,4517.12,Normal
server_4,21:03:50,21:04:20,8714.76,132.03,Possible DDoS
server_17,21:06:00,21:06:30,8374.12,3413.59,Network flood + Disk thrash suspected
server_3,21:06:20,21:06:50,19283.79,5114.12,Network flood + Disk thrash suspected
server_19,21:09:10,21:09:40,934.21,181.31,Normal
server_15,21:10:30,21:11:00,976.71,95.86,Normal
server_18,21:11:30,21:12:00,15061.57,1117.76,Possible DDoS
server_14,21:12:30,21:13:00,6177.39,1823.1,Network flood + Disk thrash suspected
server_10,21:12:30,21:13:00,966.66,142.45,Normal
server_9,21:13:00,21:13:30,8066.23,3155.32,Network flood + Disk thrash suspected
server_5,21:13:20,21:13:50,851.74,7722.28,Disk thrash suspected
server_1,21:13:30,21:14:00,3662.56,5733.49,Normal
server_8,21:16:00,21:16:30,18815.53,9159.33,Network flood + Disk thrash suspected
server_3,21:18:00,21:18:30,6836.87,1505.51,Possible DDoS
server_7,21:18:20,21:18:50,17957.58,8117.19,Network flood + Disk thrash suspected
server_4,21:18:50,21:19:20,917.08,5175.52,Disk thrash suspected
server_1,21:21:00,21:21:30,8580.84,1770.94,Network flood + Disk thrash suspected
server_19,21:22:00,21:22:30,996.96,4696.24,Disk thrash suspected
server_20,21:22:30,21:23:00,656.1,8958.71,Disk thrash suspected
server_20,21:27:20,21:27:50,10815.28,116.02,Possible DDoS
server_1,21:27:40,21:28:10,16392.43,7404.62,Network flood + Disk thrash suspected
server_17,21:29:50,21:30:20,4591.14,831.51,Normal
server_19,21:32:40,21:33:10,1544.38,1247.37,Normal
server_6,21:33:40,21:34:10,13150.79,187.91,Possible DDoS
server_5,21:35:30,21:36:00,12854.28,1513.11,Possible DDoS
server_3,21:41:30,21:42:00,4653.97,1613.14,Normal
server_19,21:46:20,21:46:50,3908.69,1874.84,Normal
server_9,21:46:20,21:46:50,4028.29,5207.33,Normal
server_17,21:49:00,21:49:30,10637.69,5160.07,Network flood + Disk thrash suspected
server_14,21:49:30,21:50:00,19992.87,1874.26,Network flood + Disk thrash suspected
server_4,21:49:30,21:50:00,17392.38,7614.4,Network flood + Disk thrash suspected
server_17,21:50:40,21:51:10,4635.48,1627.8,Normal
server_10,21:51:40,21:52:10,4341.32,6248.99,Normal
server_19,21:54:50,21:55:20,945.43,9428.72,Disk thrash suspected
server_7,21:57:20,21:57:50,16683.96,6213.26,Network flood + Disk thrash suspected
server_9,21:58:10,21:58:40,8955.07,4298.07,Network flood + Disk thrash suspected
server_12,22:00:10,22:00:40,843.28,7448.06,Disk thrash suspected
server_8,22:00:10,22:00:40,1006.16,8714.42,Disk thrash suspected
server_12,22:00:30,22:01:00,14788.53,4837.37,Network flood + Disk thrash suspected
server_16,22:03:20,22:03:50,13170.87,7072.11,Network flood + Disk thrash suspected
server_9,22:08:30,22:09:00,15153.7,103.64,Possible DDoS
server_14,22:10:20,22:10:50,811.08,168.65,Normal
server_12,22:13:00,22:13:30,894.61,141.97,Normal
server_18,22:13:10,22:13:40,952.79,3685.18,Disk thrash suspected
server_8,22:15:10,22:15:40,15242.34,1990.29,Network flood + Disk thrash suspected
server_18,22:15:30,22:16:00,18930.73,1339.25,Possible DDoS
server_12,22:16:20,22:16:50,1568.33,1630.7,Normal
server_13,22:19:00,22:19:30,969.25,112.82,Normal
server_10,22:19:40,22:20:10,927.52,8021.05,Disk thrash suspected
server_10,22:19:50,22:20:20,927.52,8698.79,Disk thrash suspected
server_4,22:20:10,22:20:40,12824.7,9132.59,Network flood + Disk thrash suspected
server_12,22:21:40,22:22:10,13136.12,97.29,Possible DDoS
server_9,22:23:00,22:23:30,7586.56,6358.12,Network flood + Disk thrash suspected
server_5,22:23:50,22:24:20,5728.36,3460.88,Network flood + Disk thrash suspected
server_7,22:25:20,22:25:50,17922.43,1450.74,Possible DDoS
server_15,22:26:50,22:27:20,8660.93,3094.01,Network flood + Disk thrash suspected
server_11,22:29:10,22:29:40,3050.84,1675.21,Normal
server_11,22:29:20,22:29:50,3050.84,1675.21,Normal
server_14,22:29:40,22:30:10,18790.5,7999.57,Network flood + Disk thrash suspected
server_6,22:29:40,22:30:10,972.63,4908.52,Disk thrash suspected
server_15,22:30:30,22:31:00,16131.5,5610.34,Network flood + Disk thrash suspected
server_4,22:37:20,22:37:50,958.79,139.38,Normal
server_18,22:37:40,22:38:10,12430.96,6079.19,Network flood + Disk thrash suspected
server_13,22:39:00,22:39:30,5293.69,111.97,Normal
server_16,22:39:10,22:39:40,9894.92,847.86,Possible DDoS
server_15,22:45:00,22:45:30,14537.27,3198.99,Network flood + Disk thrash suspected
server_16,22:50:00,22:50:30,591.26,7153.74,Disk thrash suspected
server_19,22:50:50,22:51:20,888.26,78.53,Normal
server_12,20:55:40,20:56:10,18055.48,1717.22,Possible DDoS
server_18,21:04:00,21:04:30,6081.07,8620.45,Network flood + Disk thrash suspected
server_15,21:04:10,21:04:40,19826.34,185.59,Possible DDoS
server_18,21:11:50,21:12:20,982.29,108.72,Normal
server_13,21:12:30,21:13:00,2339.66,6540.2,Normal
server_18,21:13:00,21:13:30,18595.93,4395.56,Network flood + Disk thrash suspected
server_1,21:17:30,21:18:00,14350.51,9346.72,Network flood + Disk thrash suspected
server_15,21:19:40,21:20:10,9861.07,1354.28,Possible DDoS
server_18,21:21:00,21:21:30,7240.86,7776.16,Network flood + Disk thrash suspected
server_16,21:21:10,21:21:40,624.3,160.98,Normal
server_20,21:23:40,21:24:10,2731.16,9733.93,Normal
server_7,21:24:20,21:24:50,2360.04,671.89,Normal
server_4,21:25:30,21:26:00,898.08,165.92,Normal
server_4,21:25:50,21:26:20,3823.48,1270.27,Normal
server_19,21:27:00,21:27:30,13021.14,150.97,Possible DDoS
server_7,21:35:10,21:35:40,2671.58,8493.6,Normal
server_9,21:35:40,21:36:10,625.39,72.84,Normal
server_14,21:35:50,21:36:20,10268.07,8218.35,Network flood + Disk thrash suspected
server_19,21:36:10,21:36:40,3315.51,5711.1,Normal
server_3,21:39:40,21:40:10,11203.19,4163.37,Network flood + Disk thrash suspected
server_7,21:40:10,21:40:40,1006.7,5522.48,Disk thrash suspected
server_9,21:41:20,21:41:50,8623.4,5845.99,Network flood + Disk thrash suspected
server_17,21:43:50,21:44:20,1327.44,1718.94,Normal
server_2,21:44:10,21:44:40,5704.21,1981.72,Network flood + Disk thrash suspected
server_9,21:44:50,21:45:20,4240.87,1581.32,Normal
server_13,21:46:10,21:46:40,13491.9,185.04,Possible DDoS
server_8,21:47:00,21:47:30,10010.27,146.96,Possible DDoS
server_12,21:47:10,21:47:40,2087.28,740.77,Normal
server_14,21:48:20,21:48:50,13298.53,4903.91,Network flood + Disk thrash suspected
server_9,21:49:50,21:50:20,1540.52,1849.48,Disk thrash suspected
server_15,21:51:50,21:52:20,17056.11,1161.01,Possible DDoS
server_9,21:54:20,21:54:50,4000.42,1055.3,Normal
server_17,21:54:50,21:55:20,909.55,200.27,Normal
server_12,21:55:00,21:55:30,981.7,119.71,Normal
server_10,21:56:20,21:56:50,971.93,124.0,Normal
server_1,21:58:00,21:58:30,2318.59,932.22,Normal
server_2,21:58:40,21:59:10,4585.95,1637.09,Normal
server_16,21:59:30,22:00:00,14021.01,1163.82,Possible DDoS
server_5,22:03:40,22:04:10,835.52,7150.97,Disk thrash suspected
server_8,22:03:50,22:04:20,999.77,158.47,Normal
server_13,22:04:30,22:05:00,17047.19,152.17,Possible DDoS
server_12,22:05:40,22:06:10,16995.78,6274.04,Network flood + Disk thrash suspected
server_11,22:06:10,22:06:40,937.69,133.12,Normal
server_12,22:07:00,22:07:30,18366.4,1581.55,Possible DDoS
server_8,22:07:30,22:08:00,18077.06,186.11,Possible DDoS
server_4,22:09:00,22:09:30,13099.52,9044.22,Network flood + Disk thrash suspected
server_14,22:11:30,22:12:00,11395.71,1756.49,Network flood + Disk thrash suspected
server_13,22:12:20,22:12:50,17469.04,125.45,Possible DDoS
server_12,22:15:40,22:16:10,4265.75,1228.76,Normal
server_14,22:15:50,22:16:20,838.9,167.59,Normal
server_7,22:17:30,22:18:00,925.24,4346.45,Disk thrash suspected
server_8,22:20:10,22:20:40,3261.47,1212.51,Normal
server_11,22:22:20,22:22:50,4840.09,3821.05,Normal
server_6,22:25:10,22:25:40,1078.6,142.38,Normal
server_13,22:25:20,22:25:50,920.41,3574.3,Disk thrash suspected
server_2,22:25:30,22:26:00,2597.52,4846.46,Normal
server_19,22:26:40,22:27:10,3432.07,1498.97,Normal
server_12,22:29:30,22:30:00,555.53,6323.21,Disk thrash suspected
server_14,22:30:20,22:30:50,3288.75,4542.55,Normal
server_7,22:30:40,22:31:10,958.1,9680.37,Disk thrash suspected
server_3,22:31:50,22:32:20,7196.01,77.46,Possible DDoS
server_14,22:33:40,22:34:10,12017.6,1999.95,Network flood + Disk thrash suspected
server_12,22:34:20,22:34:50,16266.02,1565.4,Possible DDoS
server_14,22:35:20,22:35:50,1062.45,6210.55,Disk thrash suspected
server_9,22:37:00,22:37:30,787.26,125.37,Normal
server_16,22:39:00,22:39:30,9894.92,847.86,Possible DDoS
server_2,22:40:20,22:40:50,6107.61,1823.28,Network flood + Disk thrash suspected
server_19,22:42:40,22:43:10,966.89,8672.11,Disk thrash suspected
server_8,22:42:50,22:43:20,863.21,5219.62,Disk thrash suspected
server_5,22:43:10,22:43:40,4950.63,1777.58,Normal
server_4,22:43:40,22:44:10,14016.01,91.26,Possible DDoS
server_20,22:46:20,22:46:50,1938.91,8609.71,Normal
server_13,22:47:40,22:48:10,17914.15,97.04,Possible DDoS
server_7,22:50:30,22:51:00,9749.88,5058.7,Network flood + Disk thrash suspected
server_3,22:50:40,22:51:10,8372.81,1473.42,Possible DDoS
server_15,22:51:10,22:51:40,851.68,5812.18,Disk thrash suspected
server_13,20:52:10,20:52:40,1012.81,903.51,Normal
server_5,20:52:10,20:52:40,13839.39,6022.99,Network flood + Disk thrash suspected
server_14,20:52:50,20:53:20,1975.92,1382.34,Normal
server_16,20:53:20,20:53:50,888.98,8200.24,Disk thrash suspected
server_1,20:53:40,20:54:10,1843.7,9556.67,Normal
server_12,20:56:20,20:56:50,12032.03,9738.12,Network flood + Disk thrash suspected
server_7,20:57:00,20:57:30,19918.14,9866.3,Network flood + Disk thrash suspected
server_8,20:57:10,20:57:40,7655.25,6674.12,Network flood + Disk thrash suspected
server_19,20:59:50,21:00:20,870.33,6416.41,Disk thrash suspected
server_2,21:02:10,21:02:40,6326.23,1485.4,Possible DDoS
server_3,21:02:50,21:03:20,970.18,4199.0,Disk thrash suspected
server_12,21:04:20,21:04:50,1937.02,779.83,Normal
server_14,21:05:50,21:06:20,11514.62,193.51,Possible DDoS
server_14,21:06:50,21:07:20,869.08,4392.26,Disk thrash suspected
server_13,21:07:50,21:08:20,3452.68,4027.16,Normal
server_15,21:09:40,21:10:10,689.37,88.88,Normal
server_11,21:10:20,21:10:50,2986.01,1926.87,Normal
server_14,21:10:20,21:10:50,17632.95,1902.7,Network flood + Disk thrash suspected
server_8,21:11:20,21:11:50,1118.29,8648.56,Disk thrash suspected
server_7,21:12:40,21:13:10,2436.91,825.95,Normal
server_12,21:13:40,21:14:10,1913.39,7388.12,Normal
server_19,21:16:30,21:17:00,19258.49,6545.71,Network flood + Disk thrash suspected
